W,L,yearID,nameGiven,NameLast,teamID
88,74,1975,Walter Emmons,Alston,LAN
88,74,1976,Earl Sidney,Weaver,BAL
88,74,1977,George Lee,Anderson,CIN
88,74,1979,James Louis,Fregosi,CAL
88,74,1982,Thomas Charles,Lasorda,LAN
88,74,1983,Joseph Paul,Torre,ATL
88,74,1988,George Lee,Anderson,DET
88,74,1990,Joseph Michael,Morgan,BOS
88,74,1993,William Nathaniel,Showalter,NYA
88,74,1996,David Allen,Johnson,BAL
88,74,1996,Felipe Rojas,Alou,MON
88,74,1996,Anthony,LaRussa,SLN
88,74,1997,William Ellis,Russell,LAN
88,74,1997,Robert John,Valentine,NYN
88,74,1998,Robert John,Valentine,NYN
88,74,1998,Johnny Lane,Oates,TEX
88,74,1998,Timothy Evald,Johnson,TOR
88,74,2001,Robert Joe,Cox,ATL
88,74,2001,Don Edward,Baylor,CHN
88,74,2003,Johnnie B.,Baker,CHN
88,74,2005,Kenneth Edward,Macha,OAK
88,74,2005,Charles Fuqua,Manuel,PHI
88,74,2006,William Grady,Little,LAN
88,74,2006,Bruce Douglas,Bochy,SDN
88,74,2007,James Richard,Leyland,DET
88,74,2007,Willie Larry,Randolph,NYN
88,74,2009,Bruce Douglas,Bochy,SFN
88,74,2010,Oswaldo Jose,Guillen,CHA
88,74,2012,James Richard,Leyland,DET
88,74,2012,Michael Scott,Matheny,SLN
88,74,2014,Robert Paul,Melvin,OAK
88,74,2014,Clinton Merrick,Hurdle,PIT
88,74,2014,Bruce Douglas,Bochy,SFN
88,74,2015,Jeffery Todd,Banister,TEX
88,75,2008,Ronald Clyde,Gardenhire,MIN
87,64,1907,Fielder Allison,Jones,CHA
87,65,1917,Patrick Joseph,Moran,PHI
87,65,1931,John Joseph,McGraw,NY1
87,65,1932,Roger Thorpe,Peckinpaugh,CLE
87,66,1892,William Henry,Wright,PHI
87,66,1904,Fred Clifford,Clarke,PIT
87,66,1921,Wesley Branch,Rickey,SLN
87,67,1914,Joseph Bert,Tinker,CHF
87,67,1915,Fielder Allison,Jones,SLF
87,67,1916,Hugh Ambrose,Jennings,DET
87,67,1923,William Boyd,McKechnie,PIT
87,67,1926,John Charles,Hendricks,CIN
87,67,1930,John Joseph,McGraw,NY1
87,67,1933,George C.,Gibson,PIT
87,67,1936,Charles John,Grimm,CHN
87,67,1936,Frank Francis,Frisch,SLN
87,67,1939,Oscar Joseph,Vitt,CLE
87,67,1943,William Boyd,McKechnie,CIN
87,67,1945,Leo Ernest,Durocher,BRO
87,67,1945,Oswald Louis,Bluege,WS1
87,67,1949,Robert Abial,Rolfe,DET
87,67,1951,Stephen Francis,O'Neill,BOS
87,67,1957,Frederick Charles,Hutchinson,SLN
87,67,1960,Alfonso Ramon,Lopez,CHA
87,67,1972,Charles William,Tanner,CHA
87,74,1967,Leo Ernest,Durocher,CHN
87,74,1970,Walter Emmons,Alston,LAN
87,74,1976,Charles William,Tanner,OAK
87,74,2000,Joseph Paul,Torre,NYA
87,75,1963,Gene William,Mauch,PHI
87,75,1965,George Robert,Tebbetts,CLE
87,75,1966,Gene William,Mauch,PHI
87,75,1967,James David,Bristol,CIN
87,75,1969,Albert Fred,Schoendienst,SLN
87,75,1970,Edward Michael,Kasko,BOS
87,75,1982,Anthony,LaRussa,CHA
87,75,1982,Frank,Robinson,SFN
87,75,1983,Harvey Edward,Kuenn,ML4
87,75,1984,Lawrence Peter,Berra,NYA
87,75,1986,George Lee,Anderson,DET
87,75,1986,Robert John,Valentine,TEX
87,75,1988,Thomas Lynn,Trebelhorn,ML4
87,75,1988,James Francis,Williams,TOR
87,75,1989,Frank,Robinson,BAL
87,75,1989,David Allen,Johnson,NYN
87,75,1991,Jeffrey Allen,Torborg,CHA
87,75,1993,Joseph Paul,Torre,SLN
87,75,1999,Arthur Henry,Howe,OAK
87,75,2003,James Francis,Williams,HOU
87,75,2004,Bruce Douglas,Bochy,SDN
87,75,2006,John Michael,Gibbons,TOR
87,75,2009,Fredi Jesus,Gonzalez,FLO
87,75,2009,Ronald,Washington,TEX
87,75,2014,Lloyd Glenn,McClendon,SEA
87,75,2015,Joseph Elliott,Girardi,NYA
87,75,2016,Terry Lee,Collins,NYN
87,75,2016,Bruce Douglas,Bochy,SFN
87,76,2009,Ronald Clyde,Gardenhire,MIN
86,62,1899,John Joseph,McGraw,BLN
86,64,1930,Joseph Vincent,McCarthy,CHN
86,64,1938,Harold Joseph,Traynor,PIT
86,65,1904,William Reginald,Armour,CLE
86,65,1934,Charles John,Grimm,CHN
86,66,1913,Joseph Leo,Birmingham,CLE
86,66,1915,Joseph Bert,Tinker,CHF
86,66,1916,John Joseph,McGraw,NY1
86,66,1938,Oscar Joseph,Vitt,CLE
86,67,1910,Fred Clifford,Clarke,PIT
86,67,1915,Ennis Telfair,Oakes,PTF
86,67,1935,Harold Joseph,Traynor,PIT
86,68,1910,Hugh Ambrose,Jennings,DET
86,68,1920,John Joseph,McGraw,NY1
86,68,1922,Patrick Joseph,Moran,CIN
86,68,1924,Tyrus Raymond,Cobb,DET
86,68,1930,Wilbert,Robinson,BRO
86,68,1930,James Robert,Shawkey,NYA
86,68,1932,George C.,Gibson,PIT
86,68,1933,Charles John,Grimm,CHN
86,68,1937,James Joseph,Dykes,CHA
86,68,1937,Harold Joseph,Traynor,PIT
86,68,1947,William Harold,Southworth,BSN
86,68,1950,Leo Ernest,Durocher,NY1
86,68,1960,Solomon Joseph,Hemus,SLN
86,70,1959,Fred Girard,Haney,ML1
86,70,1972,Alfred Manuel,Martin,DET
86,75,1968,Alvin Ralph,Dark,CLE
86,75,1974,Albert Fred,Schoendienst,SLN
86,75,1978,Gordon William,Hunter,TEX
86,75,1986,John Frederick,Felske,PHI
86,75,1997,Dudley Michael,Hargrove,CLE
86,75,2008,Cecil Celester,Cooper,HOU
86,75,2016,Bradley David,Ausmus,DET
86,76,1961,Alfonso Ramon,Lopez,CHA
86,76,1962,William Joseph,Rigney,LAA
86,76,1962,George Robert,Tebbetts,ML1
86,76,1963,William Clyde,Hitchcock,BAL
86,76,1963,Frederick Charles,Hutchinson,CIN
86,76,1965,Robert Randall,Bragan,ML1
86,76,1968,Richard Hirschfeld,Williams,BOS
86,76,1969,Theodore Samuel,Williams,WS2
86,76,1970,Harold Ross,Phillips,CAL
86,76,1975,Daniel Leonard,Ozark,PHI
86,76,1976,Joseph Filmore,Frazier,NYN
86,76,1978,Ralph George,Houk,DET
86,76,1979,Kenton Lloyd,Boyer,SLN
86,76,1982,William James,Fanning,MON
86,76,1984,Ralph George,Houk,BOS
86,76,1986,Peter Edward,Rose,CIN
86,76,1986,James Francis,Williams,TOR
86,76,1989,Arthur Henry,Howe,HOU
86,76,1989,Dorrel Norman Elvert,Herzog,SLN
86,76,1990,Thomas Charles,Lasorda,LAN
86,76,1990,Clarence Edwin,Gaston,TOR
86,76,1992,Gene William,Lamont,CHA
86,76,1993,Kevin Curtis,Kennedy,TEX
86,76,1999,Johnnie B.,Baker,SFN
86,76,2000,David Allen,Johnson,LAN
86,76,2001,James Edwin,Tracy,LAN
86,76,2001,Lawrence Robert,Bowa,PHI
86,76,2003,Jerry,Manuel,CHA
86,76,2003,Lawrence Robert,Bowa,PHI
86,76,2003,Carlos,Tosca,TOR
86,76,2006,Terry Jon,Francona,BOS
86,76,2008,Anthony,LaRussa,SLN
86,76,2009,Robert Joe,Cox,ATL
86,76,2010,Anthony,LaRussa,SLN
86,76,2011,Michael Lorri,Scioscia,LAA
86,76,2011,Bruce Douglas,Bochy,SFN
86,76,2012,Donald Arthur,Mattingly,LAN
86,76,2013,Edgar Frederick,Yost,KCA
86,76,2013,David Allen,Johnson,WAS
86,76,2015,Andrew Jay,Hinch,HOU
86,76,2016,Scott Daniel,Servais,SEA
86,76,2016,Michael Scott,Matheny,SLN
86,77,2009,James Richard,Leyland,DET
85,65,1898,Thomas Everett,Burns,CHN
85,67,1907,Napoleon,Lajoie,CLE
85,67,1928,Owen Joseph,Bush,PIT
85,67,1942,Melvin Thomas,Ott,NY1
85,68,1915,Clark Calvin,Griffith,WS1
85,68,1927,Joseph Vincent,McCarthy,CHN
85,69,1911,Fred Clifford,Clarke,PIT
85,69,1922,Wesley Branch,Rickey,SLN
85,69,1927,Stanley Raymond,Harris,WS1
85,69,1934,Walter Perry,Johnson,CLE
85,69,1939,James Joseph,Dykes,CHA
85,69,1947,Stephen Francis,O'Neill,DET
85,69,1948,Edwin Hawley,Dyer,SLN
85,69,1955,Charles John,Grimm,ML1
85,69,1956,Martin Whiteford,Marion,CHA
85,69,1961,Alvin Ralph,Dark,SFN
85,70,1972,Edward Michael,Kasko,BOS
85,70,1972,Walter Emmons,Alston,LAN
85,75,1988,James Richard,Leyland,PIT
85,75,2004,Lawrence Robert,Bowa,PHI
85,76,1962,Robert Boden,Scheffing,DET
85,76,1965,Gene William,Mauch,PHI
85,76,1971,Robert Granville,Lemon,KCA
85,76,1996,Louis Victor,Piniella,SEA
85,77,1962,Alfonso Ramon,Lopez,CHA
85,77,1964,Charles Walter,Dressen,DET
85,77,1969,Walter Emmons,Alston,LAN
85,77,1971,Edward Michael,Kasko,BOS
85,77,1976,Gene William,Mauch,MIN
85,77,1979,Dorrel Norman Elvert,Herzog,KCA
85,77,1983,Robert Perry,Lillis,HOU
85,77,1984,Joseph Salvatore,Altobelli,BAL
85,77,1985,Anthony,LaRussa,CHA
85,77,1987,Jay Thomas,Kelly,MIN
85,77,1990,Robert Leroy,Rodgers,MON
85,77,1990,Roger Lee,Craig,SFN
85,77,1991,Robert John,Valentine,TEX
85,77,1993,Johnny Lane,Oates,BAL
85,77,1993,George Lee,Anderson,DET
85,77,1993,Arthur Henry,Howe,HOU
85,77,1996,Kevin Curtis,Kennedy,BOS
85,77,1996,Terry Paul,Bevington,CHA
85,77,1998,Terry Lee,Collins,ANA
85,77,2000,William Nathaniel,Showalter,ARI
85,77,2000,James Francis,Williams,BOS
85,77,2000,John Aloysius,McKeon,CIN
85,77,2001,Jay Thomas,Kelly,MIN
85,77,2003,James Edwin,Tracy,LAN
85,77,2003,Anthony,LaRussa,SLN
85,77,2006,Charles Fuqua,Manuel,PHI
85,77,2007,Louis Victor,Piniella,CHN
85,77,2009,Wilbur Donald,Wakamatsu,SEA
85,77,2010,Clarence Edwin,Gaston,TOR
85,77,2012,Robin Mark,Ventura,CHA
85,77,2013,William Nathaniel,Showalter,BAL
85,77,2013,Joseph Elliott,Girardi,NYA
85,77,2014,Terry Jon,Francona,CLE
85,77,2015,Michael Lorri,Scioscia,LAA
84,67,1899,Oliver Wendell,Tebeau,SLN
84,67,1929,John Joseph,McGraw,NY1
84,69,1926,William Boyd,McKechnie,PIT
84,69,1939,Leo Ernest,Durocher,BRO
84,69,1943,Oswald Louis,Bluege,WS1
84,69,1953,Louis,Boudreau,BOS
84,70,1914,Franz Otto,Knabe,BLF
84,70,1914,John Joseph,McGraw,NY1
84,70,1931,Rogers,Hornsby,CHN
84,70,1936,Harold Joseph,Traynor,PIT
84,70,1939,Charles Leo,Hartnett,CHN
84,70,1941,Joseph Edward,Cronin,BOS
84,70,1948,Cornelius Alexander,Mack,PHA
84,70,1955,Michael Franklin,Higgins,BOS
84,70,1956,Michael Franklin,Higgins,BOS
84,70,1957,Walter Emmons,Alston,BRO
84,70,1958,Daniel Edward,Murtaugh,PIT
84,73,1969,Lawrence William,Shepard,PIT
84,76,1974,Alfred Manuel,Martin,TEX
84,77,1967,William Joseph,Rigney,CAL
84,77,1977,Gene William,Mauch,MIN
84,77,1985,George Lee,Anderson,DET
84,77,1985,Robert Leroy,Rodgers,MON
84,77,1988,John David,Wathan,KCA
84,77,2008,Fredi Jesus,Gonzalez,FLO
84,78,1962,John Joseph,Keane,SLN
84,78,1963,Robert Randall,Bragan,ML1
84,78,1968,Leo Ernest,Durocher,CHN
84,78,1970,Leo Ernest,Durocher,CHN
84,78,1974,Darrell Dean,Johnson,BOS
84,78,1978,Roger Lee,Craig,SDN
84,78,1980,George Lee,Anderson,DET
84,78,1982,Charles William,Tanner,PIT
84,78,1983,Charles William,Tanner,PIT
84,78,1984,Richard Dalton,Howser,KCA
84,78,1984,Dorrel Norman Elvert,Herzog,SLN
84,78,1986,Patrick,Corrales,CLE
84,78,1987,Peter Edward,Rose,CIN
84,78,1991,Joseph Michael,Morgan,BOS
84,78,1991,George Lee,Anderson,DET
84,78,1991,Anthony,LaRussa,OAK
84,78,1991,Gregory Lee,Riddoch,SDN
84,78,1991,Joseph Paul,Torre,SLN
84,78,1993,James Kenneth,Lefebvre,CHN
84,78,1993,Harold Abraham,McRae,KCA
84,78,1997,Terry Lee,Collins,ANA
84,78,1997,Lawrence Edward,Dierker,HOU
84,78,1999,James Louis,Fregosi,TOR
84,78,2002,James Francis,Williams,HOU
84,78,2003,Robert Earl,Brenly,ARI
84,78,2007,Robert Joe,Cox,ATL
84,78,2008,Joseph Paul,Torre,LAN
84,78,2009,Joseph John,Maddon,TBA
84,78,2014,Joseph Elliott,Girardi,NYA
84,78,2015,Bruce Douglas,Bochy,SFN
84,78,2016,Andrew Jay,Hinch,HOU
84,78,2016,Joseph Elliott,Girardi,NYA
83,67,1899,William,Ewing,CIN
83,67,1938,William Harold,Terry,NY1
83,69,1905,Hugh,Duffy,PHI
83,69,1908,James Robert,McAleer,SLA
83,69,1915,George Tweedy,Stallings,BSN
83,70,1924,John Charles,Hendricks,CIN
83,71,1908,William Jeremiah,Murray,PHI
83,71,1923,William,Killefer,CHN
83,71,1923,Tyrus Raymond,Cobb,DET
83,71,1933,William Boyd,McKechnie,BSN
83,71,1937,Stephen Francis,O'Neill,CLE
83,71,1944,Joseph Vincent,McCarthy,NYA
83,71,1947,Joseph Edward,Cronin,BOS
83,71,1948,William Adam,Meyer,PIT
83,71,1950,William Harold,Southworth,BSN
83,71,1953,Stephen Francis,O'Neill,PHI
83,71,1953,Edward Raymond,Stanky,SLN
83,71,1959,William Joseph,Rigney,SFN
83,73,1972,Lawrence Peter,Berra,NYN
83,78,2006,Anthony,LaRussa,SLN
83,78,2009,Louis Victor,Piniella,CHN
83,79,1966,Edward Raymond,Stanky,CHA
83,79,1966,Albert Fred,Schoendienst,SLN
83,79,1968,James David,Bristol,CIN
83,79,1968,Ralph George,Houk,NYA
83,79,1970,Gilbert Raymond,Hodges,NYN
83,79,1971,Leo Ernest,Durocher,CHN
83,79,1971,Gilbert Raymond,Hodges,NYN
83,79,1977,Vernon Fred,Rapp,SLN
83,79,1979,Patrick,Corrales,TEX
83,79,1980,Alfred Manuel,Martin,OAK
83,79,1980,Charles William,Tanner,PIT
83,79,1982,George Lee,Anderson,DET
83,79,1985,Robert Perry,Lillis,HOU
83,79,1985,Richard Hirschfeld,Williams,SDN
83,79,1986,Roger Lee,Craig,SFN
83,79,1988,Roger Lee,Craig,SFN
83,79,1989,Joseph Michael,Morgan,BOS
83,79,1989,Robert John,Valentine,TEX
83,79,1990,Robert John,Valentine,TEX
83,79,1991,Thomas Lynn,Trebelhorn,ML4
83,79,1991,James Kenneth,Lefebvre,SEA
83,79,1992,Joseph Paul,Torre,SLN
83,79,1996,Don Edward,Baylor,COL
83,79,1997,Don Edward,Baylor,COL
83,79,1998,Anthony,LaRussa,SLN
83,79,2000,James Louis,Fregosi,TOR
83,79,2001,Jerry,Manuel,CHA
83,79,2002,Frank,Robinson,MON
83,79,2003,Antonio Francesco,Pena,KCA
83,79,2003,Frank,Robinson,MON
83,79,2004,Oswaldo Jose,Guillen,CHA
83,79,2004,John Aloysius,McKeon,FLO
83,79,2005,John Aloysius,McKeon,FLO
83,79,2005,Ronald Clyde,Gardenhire,MIN
83,79,2005,Willie Larry,Randolph,NYN
83,79,2007,Edgar Frederick,Yost,MIL
83,79,2007,John Michael,Gibbons,TOR
83,79,2010,James Edwin,Tracy,COL
83,79,2012,Ronald Jon,Roenicke,MIL
83,79,2014,John Michael,Gibbons,TOR
83,79,2015,Paul Leo,Molitor,MIN
83,79,2015,Matthew Derrick,Williams,WAS
82,68,1892,Charles Albert,Comiskey,CIN
82,68,1938,William Boyd,McKechnie,CIN
82,69,1942,James Luther,Sewell,SLA
82,70,1917,Miller James,Huggins,SLN
82,71,1907,John Joseph,McGraw,NY1
82,71,1920,Patrick Joseph,Moran,CIN
82,71,1923,Tristram E.,Speaker,CLE
82,71,1925,George Harold,Sisler,SLA
82,71,1927,George Joseph,Moriarty,DET
82,71,1936,Stanley Raymond,Harris,WS1
82,71,1943,Louis,Boudreau,CLE
82,71,1946,Charles John,Grimm,CHN
82,71,1969,Richard Hirschfeld,Williams,BOS
82,72,1926,Joseph Vincent,McCarthy,CHN
82,72,1928,Daniel Philip,Howley,SLA
82,72,1940,Joseph Edward,Cronin,BOS
82,72,1940,James Joseph,Dykes,CHA
82,72,1943,James Joseph,Dykes,CHA
82,72,1945,Frank Francis,Frisch,PIT
82,72,1956,Stanley Raymond,Harris,DET
82,72,1957,Michael Franklin,Higgins,BOS
82,72,1958,Alfonso Ramon,Lopez,CHA
82,72,1960,Walter Emmons,Alston,LAN
82,73,1980,Donald William,Zimmer,BOS
82,79,1973,Lawrence Peter,Berra,NYN
82,79,2011,Donald Arthur,Mattingly,LAN
82,80,1963,Robert Daniel,Kennedy,CHN
82,80,1964,William Joseph,Rigney,LAA
82,80,1967,Gene William,Mauch,PHI
82,80,1968,Robert Daniel,Kennedy,OAK
82,80,1971,Chalmer Luman,Harris,ATL
82,80,1971,Ralph George,Houk,NYA
82,80,1973,Leo Ernest,Durocher,HOU
82,80,1974,Francis Ralph,Quilici,MIN
82,80,1975,Albert Fred,Schoendienst,SLN
82,80,1979,Gene William,Mauch,MIN
82,80,1983,William Charles,Virdon,MON
82,80,1988,Harold Clifton,Lanier,HOU
82,80,1993,Louis Victor,Piniella,SEA
82,80,1996,Terry Lee,Collins,HOU
82,80,2000,Michael Lorri,Scioscia,ANA
82,80,2000,David Gus,Bell,COL
82,80,2001,Robert John,Valentine,NYN
82,80,2005,Bruce Douglas,Bochy,SDN
82,80,2006,Philip Mason,Garner,HOU
82,80,2007,William Grady,Little,LAN
82,80,2008,Robert Paul,Melvin,ARI
82,80,2014,Ronald Jon,Roenicke,MIL
81,68,1898,Oliver Wendell,Tebeau,CL4
81,69,1926,Stanley Raymond,Harris,WS1
81,70,1904,Cornelius Alexander,Mack,PHA
81,70,1936,James Joseph,Dykes,CHA
81,70,1945,James Luther,Sewell,SLA
81,71,1929,Roger Thorpe,Peckinpaugh,CLE
81,71,1945,Joseph Vincent,McCarthy,NYA
81,72,1910,Patrick Joseph,Donovan,BOS
81,72,1914,Miller James,Huggins,SLN
81,72,1915,George Thomas,Stovall,KCF
81,72,1924,William,Killefer,CHN
81,72,1926,Edward Trowbridge,Collins,CHA
81,72,1943,Leo Ernest,Durocher,BRO
81,72,1946,William Harold,Southworth,BSN
81,73,1914,Clark Calvin,Griffith,WS1
81,73,1921,Leo Alexander,Fohl,SLA
81,73,1925,Tyrus Raymond,Cobb,DET
81,73,1930,Roger Thorpe,Peckinpaugh,CLE
81,73,1932,Max George,Carey,BRO
81,73,1937,Frank Francis,Frisch,SLN
81,73,1939,Delmer David,Baker,DET
81,73,1941,Frank Francis,Frisch,PIT
81,73,1947,Melvin Thomas,Ott,NY1
81,73,1949,Cornelius Alexander,Mack,PHA
81,73,1949,Edwin Milby,Sawyer,PHI
81,73,1951,Paul Rapier,Richards,CHA
81,73,1951,Martin Whiteford,Marion,SLN
81,73,1952,Paul Rapier,Richards,CHA
81,78,1976,Frank,Robinson,CLE
81,80,1962,Gene William,Mauch,PHI
81,80,1980,Robert Joe,Cox,ATL
81,80,2015,Terry Jon,Francona,CLE
81,81,1968,Chalmer Luman,Harris,ATL
81,81,1969,Harry William,Walker,HOU
81,81,1973,Francis Ralph,Quilici,MIN
81,81,1973,Albert Fred,Schoendienst,SLN
81,81,1974,Preston,Gomez,HOU
81,81,1977,Herman Louis,Franks,CHN
81,81,1977,William Charles,Virdon,HOU
81,81,1982,Richard Hirschfeld,Williams,SDN
81,81,1983,Richard Hirschfeld,Williams,SDN
81,81,1984,John Francis,McNamara,CAL
81,81,1984,William Frederick,Gardner,MIN
81,81,1984,Paul Francis,Owens,PHI
81,81,1985,John Francis,McNamara,BOS
81,81,1987,Anthony,LaRussa,OAK
81,81,1988,Robert Leroy,Rodgers,MON
81,81,1989,Thomas Lynn,Trebelhorn,ML4
81,81,1989,Robert Leroy,Rodgers,MON
81,81,1992,Arthur Henry,Howe,HOU
81,81,1993,Thomas Charles,Lasorda,LAN
81,81,1996,Charles Ray,Knight,CIN
81,81,2002,Jerry,Manuel,CHA
81,81,2005,Edgar Frederick,Yost,MIL
81,81,2005,Frank,Robinson,WAS
81,81,2008,Eric Michael,Wedge,CLE
81,81,2010,James Richard,Leyland,DET
81,81,2010,Robert Peter,Geren,OAK
81,81,2011,John Edward,Farrell,TOR
81,81,2012,Kirk Harold,Gibson,ARI
81,81,2012,Charles Fuqua,Manuel,PHI
81,81,2013,Kirk Harold,Gibson,ARI
81,81,2015,William Nathaniel,Showalter,BAL
81,81,2016,Edgar Frederick,Yost,KCA
80,71,1914,Harry Fenton,Schlafly,BUF
80,72,1915,Wilbert,Robinson,BRO
80,72,1937,Joseph Edward,Cronin,BOS
80,73,1914,Hugh Ambrose,Jennings,DET
80,73,1921,George Florian,McBride,WS1
80,73,1925,John Charles,Hendricks,CIN
80,74,1916,William Edward,Donovan,NYA
80,74,1922,William,Killefer,CHN
80,74,1930,Jewel Winklemeyer,Ens,PIT
80,74,1936,Stephen Francis,O'Neill,CLE
80,74,1943,Frank Francis,Frisch,PIT
80,74,1947,Louis,Boudreau,CLE
80,74,1955,Leo Ernest,Durocher,NY1
80,74,1957,George Robert,Tebbetts,CIN
80,74,1958,William Joseph,Rigney,SFN
80,74,1972,Earl Sidney,Weaver,BAL
80,80,1974,Charles William,Tanner,CHA
80,81,1965,Albert Fred,Schoendienst,SLN
80,81,1969,Ralph George,Houk,NYA
80,81,1975,Wesley Noreen,Westrum,SFN
80,81,1997,Terry Paul,Bevington,CHA
80,81,2002,Lawrence Robert,Bowa,PHI
80,82,1964,Walter Emmons,Alston,LAN
80,82,1964,Daniel Edward,Murtaugh,PIT
80,82,1966,William Joseph,Rigney,CAL
80,82,1968,Lawrence William,Shepard,PIT
80,82,1973,Ralph George,Houk,NYA
80,82,1974,Daniel Leonard,Ozark,PHI
80,82,1976,William Charles,Virdon,HOU
80,82,1984,Joseph Paul,Torre,ATL
80,82,1984,Robert Perry,Lillis,HOU
80,82,1987,James Richard,Leyland,PIT
80,82,1989,Jay Thomas,Kelly,MIN
80,82,1990,Douglas Lee,Rader,CAL
80,82,1993,Clell Lavern,Hobson,BOS
80,82,1996,Philip Mason,Garner,ML4
80,82,1998,Jerry,Manuel,CHA
80,82,2001,John Albert,Martinez,TOR
80,82,2004,Eric Michael,Wedge,CLE
80,82,2005,John Michael,Gibbons,TOR
80,82,2006,Jerry Austin,Narron,CIN
80,82,2006,William Nathaniel,Showalter,TEX
80,82,2009,Kenneth Edward,Macha,MIL
80,82,2010,Michael Lorri,Scioscia,LAA
80,82,2010,Joseph Paul,Torre,LAN
80,82,2011,Manuel Elias,Acta,CLE
80,82,2015,Kevin Forrest,Cash,TBA
79,72,1933,Cornelius Alexander,Mack,PHA
79,73,1911,Charles Sebastian,Dooin,PHI
79,73,1929,Daniel Philip,Howley,SLA
79,73,1931,Wilbert,Robinson,BRO
79,73,1937,William Boyd,McKechnie,BSN
79,74,1905,Joseph James,Kelley,CIN
79,74,1905,William Reginald,Armour,DET
79,74,1921,Frederick Francis,Mitchell,BSN
79,74,1923,Wesley Branch,Rickey,SLN
79,75,1916,Fielder Allison,Jones,SLA
79,75,1920,George C.,Gibson,PIT
79,75,1922,Tyrus Raymond,Cobb,DET
79,75,1925,Edward Trowbridge,Collins,CHA
79,75,1926,Tyrus Raymond,Cobb,DET
79,75,1952,James Joseph,Dykes,PHA
79,75,1955,Stanley Raymond,Harris,DET
79,75,1958,Michael Franklin,Higgins,BOS
79,75,1959,Charles Dillon,Stengel,NYA
79,76,1972,Ralph George,Houk,NYA
79,80,1975,Frank,Robinson,CLE
79,81,1980,David,Garcia,CLE
79,82,1974,Gene William,Mauch,MON
79,82,1986,Dorrel Norman Elvert,Herzog,SLN
79,82,2000,John,Boles,FLO
79,82,2016,Donald Arthur,Mattingly,MIA
79,83,1963,George Robert,Tebbetts,CLE
79,83,1964,Sabath Anthony,Mele,MIN
79,83,1968,Calvin Coolidge,Ermer,MIN
79,83,1970,Edward Mayo,Smith,DET
79,83,1970,Harry William,Walker,HOU
79,83,1971,Charles William,Tanner,CHA
79,83,1971,George Lee,Anderson,CIN
79,83,1971,Harry William,Walker,HOU
79,83,1973,Bobby Brooks,Winkles,CAL
79,83,1973,Gene William,Mauch,MON
79,83,1978,Herman Louis,Franks,CHN
79,83,1979,Thomas Charles,Lasorda,LAN
79,83,1983,Richard Dalton,Howser,KCA
79,83,1983,Frank,Robinson,SFN
79,83,1983,Dorrel Norman Elvert,Herzog,SLN
79,83,1984,Thomas Charles,Lasorda,LAN
79,83,1990,George Lee,Anderson,DET
79,83,1997,David Gus,Bell,DET
79,83,1997,Gene William,Lamont,PIT
79,83,1998,Raymond Roger,Miller,BAL
79,83,1999,Louis Victor,Piniella,SEA
79,83,2000,Philip Mason,Garner,DET
79,83,2001,Bruce Douglas,Bochy,SDN
79,83,2002,Jeffrey Allen,Torborg,FLO
79,83,2005,Johnnie B.,Baker,CHN
79,83,2005,William Nathaniel,Showalter,TEX
79,83,2006,Robert Joe,Cox,ATL
79,83,2007,Ronald Clyde,Gardenhire,MIN
79,83,2008,Ronald,Washington,TEX
79,83,2009,Oswaldo Jose,Guillen,CHA
79,83,2010,Jerry,Manuel,NYN
79,83,2011,Johnnie B.,Baker,CIN
79,83,2012,Clinton Merrick,Hurdle,PIT
79,83,2014,Fredi Jesus,Gonzalez,ATL
79,83,2014,Terry Lee,Collins,NYN
79,83,2015,Walter William,Hale,ARI
78,71,1913,Fred Clifford,Clarke,PIT
78,73,1934,William Boyd,McKechnie,BSN
78,74,1905,James Joseph,Collins,BOS
78,74,1909,William Joseph,Sullivan,CHA
78,74,1913,James Joseph,Callahan,CHA
78,74,1928,John Charles,Hendricks,CIN
78,74,1945,Melvin Thomas,Ott,NY1
78,75,1910,Charles Sebastian,Dooin,PHI
78,75,1911,Patrick Joseph,Donovan,BOS
78,75,1917,Hugh Ambrose,Jennings,DET
78,75,1935,Joseph Edward,Cronin,BOS
78,75,1950,Edwin Hawley,Dyer,SLN
78,76,1912,James Joseph,Callahan,CHA
78,76,1914,Henry M.,O'Day,CHN
78,76,1917,Christopher,Mathewson,CIN
78,76,1922,Tristram E.,Speaker,CLE
78,76,1931,Roger Thorpe,Peckinpaugh,CLE
78,76,1932,Burton Edwin,Shotton,PHI
78,76,1940,Frank Francis,Frisch,PIT
78,76,1943,Stephen Francis,O'Neill,DET
78,76,1947,Cornelius Alexander,Mack,PHA
78,76,1948,Stephen Francis,O'Neill,DET
78,76,1952,Stanley Raymond,Harris,WS1
78,76,1957,John Thomas,Tighe,DET
78,76,1959,Daniel Edward,Murtaugh,PIT
78,77,1979,Herman Louis,Franks,CHN
78,82,1962,Fred Melvin,McGaha,CLE
78,82,2011,Oswaldo Jose,Guillen,CHA
78,83,1986,Robert Leroy,Rodgers,MON
78,83,1997,Philip Mason,Garner,ML4
78,83,1999,Gene William,Lamont,PIT
78,83,2016,Clinton Merrick,Hurdle,PIT
78,84,1982,David,Garcia,CLE
78,84,1982,Robert Joe,Cox,TOR
78,84,1983,Ralph George,Houk,BOS
78,84,1987,John Francis,McNamara,BOS
78,84,1987,Richard Hirschfeld,Williams,SEA
